Tweet_ID,Date,User_ID,Tweet
41312786,11/24/15,Weiyue_C,"""Catch the excitement at Swem yesterday? MT @swemlibrary One of the @FireballRun teams arrived at #Swem in a Delorean! http://t.co/VCGRqwjSDg"""
41310564,10/12/15,souleaterjh,@accannis @edog1203 Great Stanford course. Thanks for making it available to the public! Really helpful and informative for starting off!
41293338,10/04/15,nikete,"giving weka an app engine interface, using the bird strike data for the tests, the logo is a given."
41286484,10/20/15,fwhamm,is Twitter's connections API broken? Some tweets didn't make it to Twitter...
41281321,10/18/15,Jesssssii,Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T
41281160,10/01/15,FionaSarah,@ruby_gem My primary debit card is Visa Electron.
41263332,10/04/15,SimpleManJess,NCAA Baseball Super Regional - Rams Club http://bit.ly/Ro7nx
41234754,10/05/15,kaaslaw,"F*** up big, or go home - AIG"
41224635,10/03/15,rdoc420,Arg. Twitter API is making me crazy.
41203172,10/06/15,imusicmash,RT @jessverr I love the nerdy Stanford human biology videos - makes me miss school. http://bit.ly/13t7NR
41187883,10/31/15,Isabel_M,"""MT @WMNews: Jill Ellis '88 honored as Tribe Champion for Life - http://t.co/mdcuAzRSsL via @TribeAthletics @wmalumni http://t.co/iJIJLBNBzr"""
41182210,10/23/15,rbmshow,Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala
41181432,10/23/15,Claire_R,"""Love it! #TribePride RT @wmnews: Updated William &amp; Mary license plate now available - http://t.co/DxuHpb356c http://t.co/fZLFW2jUaM"""
41180380,10/23/15,tpryan,"@stellargirl I loooooooovvvvvveee my Kindle2. Not that the DX is cool, but the 2 is fantastic in its own right."
41136514,10/04/15,teagone,@matthewcyan I finally got around to using jquery to make my bio collapse. Yay for slide animations.
41131467,10/18/15,YildirimNews,Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china
41127601,10/18/15,joelgoodman,@jonduenas @robynlyn just got us a 50D for the office. :D
41118034,10/23/15,ha_nobita,ok.. do nothing.. just thinking about 40D
41111002,10/21/15,H3LLGWAR,just started playing Major League Baseball 2K9. http://raptr.com/H3LLGWAR
41105009,10/20/15,ckwright,"@legalgeekery Yeahhhhhhhhh, I wouldn't really have lived in East Palo Alto if I could have avoided it.  I guess it's only for the summer."
41089530,10/13/15,ktsophie,sad day...bankrupt GM
41073010,11/21/15,Sukhmani_D,"""Bookmark this page for updates from the Emergency Management Team regarding inclement weather, Hurricane Joaquin - http://t.co/bO2kSP5lqL"""
41054874,01/01/16,Lauren_M,@Ashley_N Slick new CPU wheels – mind if I borrow to finish #BreakingIntuition homework?
41042786,10/06/15,motkeps,@Dommm did comcast fail again??
41033372,10/18/15,AdiOpERsOcoM,First dentist appointment [in years] on Wednesday possibly.
41018877,10/09/15,SimpleManJess,BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a
41002199,12/04/15,Vansh_B,"""The EMT continues to monitor the track of Hurricane Joaquin. Classes will be held this weekend and Monday. See http://t.co/qLXhm79Oow."""
41000468,10/23/15,maex242,I am happy for Philip being at GoogleIO today
40999426,10/16/15,drlombardo,"Three China aerospace giants develop Tianjin Binhai  New Area,  22.9 B yuan invested   http://bit.ly/mMiDv"
40990377,10/20/15,joahs,obviously not siding with Cheney here: http://bit.ly/19j2d
40976871,10/04/15,nikeblog,New blog post: Nike Trainer 1 http://bit.ly/394bp
40955554,10/12/15,jimmy_chan2009,New blog post: Harvard Versus Stanford - Who Wins? http://bit.ly/MCoCo
40939575,10/04/15,teagone,@matthewcyan I finally got around to using jquery to make my bio collapse. Yay for slide animations.
40936881,11/04/15,Julian_S,"""MT @TribeAthletics: FOOTBALL FEST IS STILL ON! Follow our route for FREE SHIRTS! More info: https://t.co/TbfHaMYTY4 http://t.co/6DawbGtOwh"""
40935305,10/12/15,JoeyCircles,is being f***ed by time warner cable. didnt know modems could explode. and Susan Boyle sucks too!
40934170,12/28/15,Sukhmani_D,"""Proud to be co-hosting the Governor’s Higher Ed Presidents’ Summit on the #ServiceYear on campus today. Learn more: http://t.co/4cDJM9gF6p"""
40931220,10/24/15,mmmPi,"I would rather pay reasonable yearly taxes for ""free"" fast internet, than get gouged by Time Warner for a slow connection."
40920480,10/16/15,chadfu,"Ok, first a**esment of the #kindle2 ...it f***ing rocks!!!"
40909494,10/22/15,kmozena,"@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen"
40907023,10/24/15,jesusmbaez,Safari 4 is fast :) Even on my s***ty AT&amp;T tethering.
40881373,12/02/15,Andrea_C,@Ashley_N Glad u got a new #apple #mac #macintosh4ever!  About time.
40874452,10/12/15,XPhile1908,@Ben_D we don't have Safeway.
40873506,11/09/15,Lauren_M,"""Ready for #wmFamily Weekend? Download W&amp;M Mobile and tap Family Weekend for events to bookmark, maps, info + more: http://t.co/D3vJzvBvGr"""
40861138,09/30/15,SwainFamily,Sony coupon code.. Expires soon.. http://www.coupondork.com/r/1796
40840921,10/17/15,leedscentlib,RT @mashable: Five Things Wolfram Alpha Does Better (And Vastly Different) Than Google - http://bit.ly/6nSnR
40831263,10/06/15,danserfaty,playing with Java and the Twitter API
40821755,10/11/15,RogerSPress,Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush
40817749,10/18/15,Adrigonzo,"glad i didnt do Bay to Breakers today, it's 1000 freaking degrees in San Francisco wtf"
40800842,10/24/15,imgsearch,Launched! http://imgsearch.net  #imgsearch #ajax #jquery #webapp
40783326,10/03/15,JuanGir,LAKERS tonight let's go!!!!
40777929,10/10/15,ringerdrop,Hello Twitter API ;)
40771555,10/18/15,Audrey_L,"""So much #TribePride! MT @WMNews: iGEM Grand Prize: Try to grasp ‘the magnitude of what they have achieved’ http://t.co/z8teRByUwl #igem2015"""
40742467,10/01/15,MumsFP,Watchin Espn..Jus seen this new Nike Commerical with a Puppet Lebron..sh*t was hilarious...LMAO!!!
40742077,10/05/15,zedomax,Weird Piano Guitar House in China! http://u2s.me/72i8
40737094,10/17/15,LaurenAmor,Just applied at Safeway!(: Yeeeee!
40728649,09/30/15,alpheus1,#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.
40709823,09/30/15,funky_old_man,"Are YOU burning more cash $$$ than Chrysler and GM? Stop the financial tsunami. Where ""bailout"" means taking a handout!"
40689059,10/24/15,theZoctor,The day I never have to deal with Comcast again will rank as one of the best days of my life.
40685684,09/30/15,citizenofindia,"The great Indian tamasha truly will unfold from May 16, the result day for Indian General Election."
40683609,12/27/15,Lauren_M,"""MT @TribeAthletics: FOOTBALL FEST IS STILL ON! Follow our route for FREE SHIRTS! More info: https://t.co/TbfHaMYTY4 http://t.co/6DawbGtOwh"""
40655472,10/07/15,FOLKTALE09,Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379
40630164,10/23/15,Drummermatt_182,"Higher physics exam tommorow, not lookin forward to it much :("
40629848,10/15/15,Andrea_C,"""Proud to be co-hosting the Governor’s Higher Ed Presidents’ Summit on the #ServiceYear on campus today. Learn more: http://t.co/4cDJM9gF6p"""
40572387,10/24/15,trevorcgibson,Just picked up my new Canon 50D...it's beautiful!!  Prepare for some seriously awesome photography!
40553239,11/12/15,Melanie_H,"""Proud to be co-hosting the Governor’s Higher Ed Presidents’ Summit on the #ServiceYear on campus today. Learn more: http://t.co/4cDJM9gF6p"""
40550219,10/15/15,SCSanFrancisco,"#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m"
40546795,12/01/15,Stephen_H,"""What a soggy &amp; rainy week. But it did provide us with views like this of #wmInAutumn. (Courtesy of Taylor Medley) http://t.co/YpdGN2ZgZT"""
40544368,10/21/15,matsonj,@sportsguy33 Time Warner = epic fail
40541112,10/02/15,plutopup7,"Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect"
40531078,10/09/15,BillVick,http://is.gd/ArUJ Good video from Google on using search options.
40519375,10/10/15,jpaje11,"wth..i have never seen a line this loooong at time warner before, ugh."
40516549,09/30/15,adamjleach,Time Warner Cable slogan: Where calling it a day at 2pm Happens.
40512657,10/04/15,TammyT,We went to Stanford University today. Got a tour. Made me want to go back to college. It's also decided all of our kids will go there.
40511659,10/16/15,cmg11,i hate the dentist....who invented them anyways?
40511070,10/22/15,souleaterjh,@jktweet Hi! Just saw your Stanford talk and really liked your advice. Just saying Hi from Singapore (yes the videos do get around)
40492852,10/28/15,Emory_M,"""Catch the excitement at Swem yesterday? MT @swemlibrary One of the @FireballRun teams arrived at #Swem in a Delorean! http://t.co/VCGRqwjSDg"""
40474554,10/01/15,joshgammon,"Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/"
40462625,10/25/15,Eloise_G,"""RT @IdeationWM: Nice piece. EXCEPT IT DIDN'T MENTION the Grand Prize Winner! William &amp; Mary! http://t.co/XZ60Hic33o https://t.co/NJkwveGYfE"""
40461149,10/11/15,HappyWino,My Kindle2 came and I LOVE it! :)
40456755,10/01/15,Teaguem2005,"LOVING my new Kindle2.  Named her Kendra in case u were wondering. The ""cookbook"" is THE tool cuz it tells u all the tricks!  Best gift EVR!"
40440353,10/07/15,JessSlevin,Impatiently awaiting the arrival of the time warner guy. It's way too pretty to be inside all afternoon
40423589,10/18/15,lvlocal,Cheney and Bush are the real culprits - http://fwix.com/article/939496
40409151,10/09/15,ohmurder,"with the boyfriend, eating a quesadilla"
40397576,10/08/15,PRolivia,Back when I worked for Nike we had one fav word : JUST DO IT! :)
40394386,10/15/15,BreakingBizNews,"Climate focus turns to Beijing: The United Nations, the US and European governments have called on China to co-o.. http://tinyurl.com/lto92n"
40377898,10/10/15,gabe_rp,Time Warner's HD line up is crap.
40377448,10/02/15,LovelyMiska,Warren Buffet on the economy http://ping.fm/Lau0p
40323820,10/13/15,elliottng,Investigation pending on death of Stanford CS prof / Google mentor Rajeev Motwani http://bit.ly/LwOUR tip @techmeme
40322564,10/15/15,Andrea_C,"""Proud to be co-hosting the Governor’s Higher Ed Presidents’ Summit on the #ServiceYear on campus today. Learn more: http://t.co/4cDJM9gF6p"""
40314042,10/22/15,k8tb52,I love my Kindle2. No more stacks of books to trip over on the way to the loo.
40292516,10/16/15,drlombardo,"Three China aerospace giants develop Tianjin Binhai  New Area,  22.9 B yuan invested   http://bit.ly/mMiDv"
40290486,10/23/15,aiban,I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis
40285320,10/03/15,MattBragoni,San Francisco today.  Any suggestions?
40280652,10/08/15,boardcentral,Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM)
40272454,10/17/15,ernestalfonso,f*** no internet d*** time warner!
40256622,10/20/15,cmonaussiecmon,@kirstiealley Pet Dentist http://www.funnyville.com/fv/pictures/dogdentures.shtml
40240579,10/15/15,specs20,Lakers played great!  Cannot wait for Thursday night Lakers vs. ???
40235184,10/22/15,suedecrush,"RT @designplay Goodby, Silverstein's new site: http://www.goodbysilverstein.com/ I enjoy it. *nice find!*"
40229747,10/15/15,specs20,Lakers played great!  Cannot wait for Thursday night Lakers vs. ???
40226453,10/13/15,Alexandra_T,"""In town tonight? Get to PBK for the Raft Debate's 'delicate balance of comedy &amp; lecture'. YOU decide who survives: https://t.co/OpIzYNp36s"""
40222451,12/07/15,Isabel_M,"""A newer (&amp; much-loved) tradition. Have you been? MT @WMNews: Who will survive? W&amp;M's annual Raft Debate returns Oct 5 http://t.co/CsoA6tlBp1"""
40220745,11/01/15,Jahnathan_W,"""How was #wmFamily Weekend? A lot rainy, and a lot fun. Thx to all who joined us on campus! #OneTribeOneFamily http://t.co/M8HIYqu8rH"""
40192852,10/17/15,mikeyil,@broskiii OH SNAP YOU WORK AT AT&amp;T DON'T YOU
40181891,11/11/15,MeKensi_V,"""What a soggy &amp; rainy week. But it did provide us with views like this of #wmInAutumn. (Courtesy of Taylor Medley) http://t.co/YpdGN2ZgZT"""
40179901,10/23/15,aiban,I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis
40149611,10/19/15,bskatz,I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them
40143659,10/18/15,Mvsic,Listening to Obama... Friggin North Korea...
40141949,10/03/15,ryanlipert,luke and i got stopped walking out of safeway and asked to empty our pockets and lift our shirts. how jacked up is that?
40126766,10/10/15,gabe_rp,Time Warner's HD line up is crap.
40123766,01/06/16,Brady_R,@Tyler_F Hope your knee improves #injury.
40100147,10/09/15,batchoutlost,#WFTB Joining a bit late. My connection was down (boo time warner)
40098605,10/21/15,Yuleineeee,Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.
40097875,12/07/15,Isabel_M,"""A newer (&amp; much-loved) tradition. Have you been? MT @WMNews: Who will survive? W&amp;M's annual Raft Debate returns Oct 5 http://t.co/CsoA6tlBp1"""
40091687,10/18/15,justinbettman,Cla**... The 50d is supposed to come today :)
40082510,10/12/15,ZendoDeb,"I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8"
40082077,10/19/15,itamarw,"@Orli the G2 is amazing btw, a HUGE improvement over the G1"
40078723,10/19/15,wiiskey,"I say we just cut out the small talk: AT&amp;T's new slogan: F__k you, give us your money. (Apologies to Bob Geldof.)"
40075333,10/13/15,LPSsports43,Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly
40074264,10/14/15,bedroomation,@anna_debenham what was the php jquery hack?
40059698,10/22/15,Chet_Lemon,New nike muppet commercials are pretty cute. Why do we live together again?
40053340,10/19/15,paulobsf,Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt
40049592,10/12/15,nakiasmile,@Mbjthegreat i really dont want AT&amp;T phone service..they suck when it comes to having a signal
40042286,10/10/15,jeffswhite,I'm really loving the new search site Wolfram/Alpha. Makes Google seem so ... quaint. http://www72.wolframalpha.com/
40005097,01/09/16,Zach_G,"@Dan_R #BreakingIntuition is the best, I wish all my classes had me coding in R for sixteen to seventeen hours / day.  If only.  #R"
39982732,10/14/15,filmcriticbeta,"It's a bank holiday, yet I'm only out of work now. Exam season sucks:("
39964532,10/10/15,Shazzainla,time warner has the worse customer service ever. I will never use them again
39909469,10/20/15,cmonaussiecmon,@kirstiealley Pet Dentist http://www.funnyville.com/fv/pictures/dogdentures.shtml
39907604,10/02/15,Oregon_Live,Portland city politics may undo baseball park http://tinyurl.com/lpjquj
39899477,10/20/15,Brady_R,"""MT @InternationalWM: The 2015 Study Abroad Photo Contest is on! W&amp;M students who have studied abroad, check out https://t.co/8a9DDWYoyx"""
39891100,10/11/15,GeorgeVHulme,@richardebaker no. it is too big. I'm quite happy with the Kindle2.
39879994,10/11/15,schroncd,US planning to resume the military tribunals at Guantanamo Bay... only this time those on trial will be AIG execs and Chrysler debt holders
39866915,10/15/15,cfbloggers,jQuery UI 1.6 Book Review - http://cfbloggers.org/?c=30631
39820848,12/15/15,Laith_H,"""Nice! Love the shot towards the Wren. RT @NealKessler: On the beautiful @williamandmary campus today! @SGJJRCampus http://t.co/6ABAO1ccqW"""
39818733,11/08/15,Laith_H,"""In town? Head over! #spokenart MT @WMNews: W&amp;M Tribe Night offers celebration of #cycling this evening http://t.co/hlk56dutBz #Richmond2015"""
39775369,10/04/15,jeffreymodest,my dentist was wrong... WRONG
39771901,10/09/15,ecormany,"confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/"
39770693,10/04/15,aqrinc,"RT Look, Available !Amazon Kindle2 &amp; Kindle DX, Get it Here: http://short.to/87ub The Top Electronic Book Reader Period, free 2 day ship ..."
39741818,11/09/15,Lauren_M,"""Ready for #wmFamily Weekend? Download W&amp;M Mobile and tap Family Weekend for events to bookmark, maps, info + more: http://t.co/D3vJzvBvGr"""
39738670,09/30/15,dcostalis,Jquery is my new best friend.
39730836,12/24/15,Dan_R,"""RT @IdeationWM: Nice piece. EXCEPT IT DIDN'T MENTION the Grand Prize Winner! William &amp; Mary! http://t.co/XZ60Hic33o https://t.co/NJkwveGYfE"""
39727870,10/16/15,proggit,Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7
39645449,12/02/15,Andrea_C,@Ashley_N Glad u got a new #apple #mac #macintosh4ever!  About time.
39633417,10/03/15,JuanGir,LAKERS tonight let's go!!!!
39632971,10/04/15,BAK3R,Took the Graduate Field Exam for Computer Science today.  Nothing makes you feel like more of an idiot than lambda calculus.
39632861,10/20/15,fwhamm,is Twitter's connections API broken? Some tweets didn't make it to Twitter...
39626918,10/06/15,elpasira,still hungry after eating....
39613815,10/08/15,MyBenchmarkMtg,What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO
39603136,10/18/15,lvlocal,Cheney and Bush are the real culprits - http://fwix.com/article/939496
39581742,10/02/15,DearJellyHiJely,@vkerkez dood I got a free google android phone at the I/O conference. The G2!
39560070,12/05/15,Weiyue_C,"""So much #TribePride! MT @WMNews: iGEM Grand Prize: Try to grasp ‘the magnitude of what they have achieved’ http://t.co/z8teRByUwl #igem2015"""
39542754,01/01/16,Lauren_M,@Ashley_N Slick new CPU wheels – mind if I borrow to finish #BreakingIntuition homework?
39536803,10/08/15,dragonal,Guess I'll be retiring my G1 and start using my developer G2 woot #googleio
39528744,10/11/15,CaptainCraigos,@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?
39512644,10/05/15,elllllen,Math review. Im going to fail the exam.
39510868,10/05/15,zedomax,Weird Piano Guitar House in China! http://u2s.me/72i8
39501179,10/08/15,HallandPartners,Goodby Silverstein agency new site! http://www.goodbysilverstein.com/ Great!
39478993,10/18/15,susanjane,"@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)"
39470636,12/03/15,Valerie_K,"""MT @KaylaKatAllThat: Don't miss 'The Blue Room' playing this weekend at @williamandmary! My review in @theflathat. http://t.co/d1TJrYBrWc"""
39463649,10/07/15,renano,annoying new trend on the internets:  people picking apart michael lewis and malcolm gladwell.  nobody wants to read that.
39457144,09/30/15,jachshore,Just got mcdonalds goddam those eggs make me sick. O yeah Laker up date go lakers. Not much of an update? Well it's true so suck it
39454931,10/14/15,Amelia_C,"""What a soggy &amp; rainy week. But it did provide us with views like this of #wmInAutumn. (Courtesy of Taylor Medley) http://t.co/YpdGN2ZgZT"""
39451438,12/06/15,Zach_G,"""RT @WMNews: William &amp; Mary will be open on Friday and hold classes tomorrow on a normal schedule. https://t.co/qZVaswDfge"""
39433991,10/19/15,grahamgrimshaw,"Here's A case study on how to use viral marketing to add over 10,000 people to your list http://snipr.com/i50oz"
39431171,10/13/15,_abi_,"dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?"
39426124,11/16/15,Ryan_S,"""RT @WMNews: William &amp; Mary will be open on Friday and hold classes tomorrow on a normal schedule. https://t.co/qZVaswDfge"""
39422691,12/20/15,Molly_D,"""RT @WMNews: The latest message (Oct. 1, 8:14 a.m.) from W&amp;M's Emergency Management Team - http://t.co/zisHp1hApl #hrweather #joaquin"""
39414971,10/05/15,MbaAdmission,#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd
39407386,10/14/15,Amelia_C,"""What a soggy &amp; rainy week. But it did provide us with views like this of #wmInAutumn. (Courtesy of Taylor Medley) http://t.co/YpdGN2ZgZT"""
39386944,10/22/15,KennyTRoland,?Obama Administration Must Stop Bonuses to AIG Ponzi Schemers ... http://bit.ly/2CUIg
39381328,10/01/15,vincentx24x,"dear nike, stop with the flywire. that s*** is a waste of science. and ugly. love, @vincentx24x"
39360169,10/24/15,hanaho,eating sashimi
39337059,10/09/15,stabotage,"North Korea, please cease this douchebaggery. China doesn't even like you anymore. http://bit.ly/NeHSl"
39329945,10/21/15,wendy93639,omg. The commercials alone on ESPN are going to drive me nuts.
39302442,10/22/15,suedecrush,"RT @designplay Goodby, Silverstein's new site: http://www.goodbysilverstein.com/ I enjoy it. *nice find!*"
39270522,10/16/15,ram_zone,"GM files Bankruptcy, not a good sign..."
39263339,10/12/15,mattcad,Judd Apatow creates fake sitcom on NBC.com to market his new movie... viral marketing at its best. http://is.gd/K0yK
39261878,10/04/15,xstaylor,Boarding plane for San Francisco in 1 hour; 6 hr flight. Blech.
39258830,10/08/15,cadburysgirl,"'Next time, I'll call myself Nike'"
39246784,10/06/15,jvici0us,History exam studying ugh
39223252,09/30/15,VickyTigger,"I'm listening to ""P.Y.T"" by Danny Gokey &lt;3 &lt;3 &lt;3 Aww, he's so amazing. I &lt;3 him so much :)"
39218607,12/17/15,Maliha_A,"""Pres Reveley welcomes World Cup Champion Coach Jill Ellis '88 for #wmFamily Weekend. Events: http://t.co/k5DxIkMmvL http://t.co/6ZwA6Z18Vk"""
39208744,10/16/15,proggit,Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7
39202097,01/11/16,Henri_B,@Dan_R Nice new tech; maybe that GIS lab will work this time...! #NewHardware #BigData
39190159,10/08/15,boardcentral,Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM)
39182855,10/22/15,KennyTRoland,?Obama Administration Must Stop Bonuses to AIG Ponzi Schemers ... http://bit.ly/2CUIg
39155411,10/12/15,nakiasmile,@Mbjthegreat i really dont want AT&amp;T phone service..they suck when it comes to having a signal
39152557,10/06/15,motkeps,@Dommm did comcast fail again??
39145814,10/23/15,J_Holl,"@phyreman9 Google is always a good place to look. Should've mentioned I worked on the Mustang w/ my Dad, @KimbleT."
39145799,10/01/15,vincentx24x,"dear nike, stop with the flywire. that s*** is a waste of science. and ugly. love, @vincentx24x"
39114523,10/12/15,JoeyCircles,is being f***ed by time warner cable. didnt know modems could explode. and Susan Boyle sucks too!
39112989,10/08/15,nicolemg415,is upset about the whole GM thing. life as i know it is so screwed up
39105599,01/09/16,Zach_G,"@Dan_R #BreakingIntuition is the best, I wish all my classes had me coding in R for sixteen to seventeen hours / day.  If only.  #R"
39104560,10/08/15,PRolivia,Back when I worked for Nike we had one fav word : JUST DO IT! :)
39102749,10/23/15,tpryan,"@stellargirl I loooooooovvvvvveee my Kindle2. Not that the DX is cool, but the 2 is fantastic in its own right."
39101843,10/24/15,stormygirl223,Comcast sucks.
39093734,10/13/15,Jen2Squared,"@faithbabywear Ooooh, what model are you getting??? I have the 40D and LOVE LOVE LOVE LOVE it!"
39084334,10/24/15,imgsearch,Launched! http://imgsearch.net  #imgsearch #ajax #jquery #webapp
39068367,10/15/15,specs20,Lakers played great!  Cannot wait for Thursday night Lakers vs. ???
39058806,10/17/15,mikeyil,@broskiii OH SNAP YOU WORK AT AT&amp;T DON'T YOU
39050942,10/15/15,Andrea_C,"""Proud to be co-hosting the Governor’s Higher Ed Presidents’ Summit on the #ServiceYear on campus today. Learn more: http://t.co/4cDJM9gF6p"""
39046433,10/03/15,GrfxGuru,"@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more"
39045062,10/14/15,deepikaC,With my best girl for a few more hours in San francisco. Mmmmmfamily is wonderful!
39044546,10/19/15,DoAndroidsDream,Share: Disruption...Fred Wilson's slides for his talk at Google HQ  http://bit.ly/Bo8PG
39036964,10/10/15,mikearosso,Malcolm Gladwell might be my new man crush
39011988,10/11/15,Moc5085,I have to go to Booz Allen Hamilton for a 2hr meeting :(  But then i get to go home :)
39002076,10/12/15,ErrantDreams,"By the way, I'm totally inspired by this freaky Nike commercial: http://snurl.com/icgj9"
38997701,10/22/15,kmozena,"@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen"
38990204,10/21/15,matsonj,@sportsguy33 Time Warner = epic fail
38988007,10/04/15,jeffreymodest,my dentist was wrong... WRONG
38966372,10/16/15,arianaflyy,this dentist's office is cold :/
38927469,10/15/15,StrategisAdv,"Talk is Cheap: Bing that, I?ll stick with Google. http://bit.ly/XC3C8"
38894354,09/30/15,jystewart,"@psychemedia I really liked @kswedberg's ""Learning jQuery"" book. http://bit.ly/pg0lT is worth a look too"
38884376,10/11/15,jacobrothstein,I just extracted and open-sourced a jQuery plugin from Stormweight to highlight text with a regular expression: http://bit.ly/ybJKb
38881785,01/07/16,Dan_R,@Tyler_F Nice fix to your mac screen in the office! #Macgyver
38875414,10/20/15,sc0ttman,Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF
38870899,10/12/15,XPhile1908,@Ben_D we don't have Safeway.
38864117,10/18/15,davidivins,Learning about lambda calculus :)
38862254,10/18/15,YildirimNews,Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china
38858053,10/10/15,jeffswhite,I'm really loving the new search site Wolfram/Alpha. Makes Google seem so ... quaint. http://www72.wolframalpha.com/
38839210,10/14/15,cURLTesting,playing with cURL and the Twitter API
38816511,10/09/15,windhamgirl,Time Warner cable is down again 3rd time since Memorial Day bummer!
38807736,10/23/15,ldmullen,You guys see this?  Why does Time Warner have to suck so much a**?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j
38804381,10/16/15,Stephen_H,@Melanie_H Three day weeks are the best #blessed
38802565,10/16/15,ProofofVenom,whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out s***ty cable svcs
38800810,10/01/15,Teaguem2005,"LOVING my new Kindle2.  Named her Kendra in case u were wondering. The ""cookbook"" is THE tool cuz it tells u all the tricks!  Best gift EVR!"
38796000,10/09/15,xzela,zomg!!! I have a G2!!!!!!!
38787680,10/08/15,HallandPartners,Goodby Silverstein agency new site! http://www.goodbysilverstein.com/ Great!
38749615,11/01/15,Jahnathan_W,"""How was #wmFamily Weekend? A lot rainy, and a lot fun. Thx to all who joined us on campus! #OneTribeOneFamily http://t.co/M8HIYqu8rH"""
38726562,10/23/15,LAURAcBRYAN,"My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today."
38726396,10/14/15,ScooPost,Time Warner Cable Pulls the Plug on 'The Girlfriend Experience' - (www.tinyurl.com/m595fk)
38718885,10/12/15,Alexander_S,"""Help us celebrate moments that make us bold. Every Monday, use #WMBoldMoment &amp; share how W&amp;M made you bold! http://t.co/ovDDupQM8D"""
38718553,09/30/15,utsagrad123,Can we just go ahead and blow North Korea off the map already?
38715262,10/01/15,Whacktackular,"Blah, blah, blah same old same old. No plans today, going back to sleep I guess."
38710495,10/12/15,dcwhip,could time-warner cable suck more?  NO.
38708764,10/11/15,mikecane,"Now I can see why Dave Winer screams about lack of Twitter API, its limitations and access throttles!"
38701875,12/15/15,Laith_H,"""Nice! Love the shot towards the Wren. RT @NealKessler: On the beautiful @williamandmary campus today! @SGJJRCampus http://t.co/6ABAO1ccqW"""
38701350,10/06/15,danserfaty,playing with Java and the Twitter API
38700937,12/28/15,Sukhmani_D,"""Proud to be co-hosting the Governor’s Higher Ed Presidents’ Summit on the #ServiceYear on campus today. Learn more: http://t.co/4cDJM9gF6p"""
38700638,10/16/15,chadfu,"Ok, first a**esment of the #kindle2 ...it f***ing rocks!!!"
38697664,10/01/15,vincentx24x,"dear nike, stop with the flywire. that s*** is a waste of science. and ugly. love, @vincentx24x"
